t,t_diff,Fx,Fx_unc_l,Fx_unc_u,Fx_uplim_bool,name,blockID,band,dt_radio,Rphase,Fr,Fr_unc,local_rms,alpha,alpha_unc,Fr_uplim_bool,state,class,D,D_prob,Lr,Lr_unc,Lx,Lx_unc_l,Lx_unc_u
59008.14909,0.0,3.0247426207563416e-11,3.4955227091074665e-12,3.964417477659783e-12,False,GX 339-4,1591585260,L,0.00694150757,decay,2.49,0.13663798886107772,,-0.54,0.0015,False,HS,BH,10.0,"(""uniform"", 8, 12)",3.813524859357431e+29,2.092660109455115e+28,3.619142563194106e+35,4.1824368560585335e+34,4.743475340087432e+34
59014.87091,0.0,2.030714362961036e-11,3.727928865878596e-12,4.678623638919928e-12,False,GX 339-4,1592167259,L,0.006848954115,decay,1.96,0.11165236226788935,,,,False,HS,BH,10.0,"(""uniform"", 8, 12)",3.0018107326668935e+29,1.7099962213436855e+28,2.429775258975307e+35,4.460513743707386e+34,5.598031988767089e+34
59019.03753,0.0,2.87102202447177e-11,5.776155508121481e-12,7.18028637929865e-12,False,GX 339-4,1592527255,L,0.006848954115,decay,1.71,0.10215214143619311,,,,False,HS,BH,10.0,"(""uniform"", 8, 12)",2.6189267106430545e+29,1.5644969108575046e+28,3.43521393765242e+35,6.911242664952189e+34,8.59130290059016e+34
59026.98552,0.0,2.1125219305027363e-11,3.0557938372463165e-12,3.457679337933674e-12,False,GX 339-4,1593213962,L,0.006848954581,decay,1.54,0.08417244204607588,,,,False,HS,BH,10.0,"(""uniform"", 8, 12)",2.3585655756668448e+29,1.2891313261667993e+28,2.5276590417639107e+35,3.656295734001652e+34,4.1371567868024e+34
59034.82418,0.0,2.4246044730657913e-11,4.173626414829587e-12,5.127044685214485e-12,False,GX 339-4,1593890159,L,0.006848954115,decay,1.41,0.0772990297481152,,,,False,HS,BH,10.0,"(""uniform"", 8, 12)",2.159465884214449e+29,1.1838625363399475e+28,2.901069726451311e+35,4.993796462921517e+34,6.134573406783959e+34
59042.81444,0.0,1.722304976928985e-11,2.062519432637785e-12,2.3677480789968176e-12,False,GX 339-4,1594580523,L,0.006941507556,decay,1.21,0.06811710504711721,,-0.88,0.009,False,HS,BH,10.0,"(""uniform"", 8, 12)",1.853158666595378e+29,1.0432380459624216e+28,2.0607595522445127e+35,2.4678304245958764e+34,2.8330403363297458e+34
59049.81741,0.0,1.545521758061249e-11,2.2625723966539953e-12,2.583905869744433e-12,False,GX 339-4,1595185558,L,0.006848954115,decay,1.18,0.06774872692530835,,-0.82,0.007,False,HS,BH,10.0,"(""uniform"", 8, 12)",1.807212583952517e+29,1.037596202086271e+28,1.8492362089120146e+35,2.707196310471866e+34,3.0916758498086025e+34
59054.89148,0.0,1.441732046386098e-11,1.998083272356979e-12,2.284358801486891e-12,False,GX 339-4,1595623962,L,0.006941508036,decay,0.982,0.05702464379546795,,,,False,HS,BH,10.0,"(""uniform"", 8, 12)",1.5039684385096374e+29,8.733529988354197e+27,1.725050514378026e+35,2.3907317489331022e+34,2.7332640176839244e+34
59062.70781,0.0,1.1191696688385983e-11,2.051613835594911e-12,2.4967783256855744e-12,False,GX 339-4,1596300367,L,0.006848954123,decay,0.853,0.05290285909097919,,,,False,HS,BH,10.0,"(""uniform"", 8, 12)",1.3064002831453366e+29,8.102263786125799e+27,1.3391005754125307e+35,2.454781740663542e+34,2.9874266482513684e+34
59069.69732,0.0,1.0720443979861112e-11,1.4672952977854292e-12,1.6612038374638008e-12,False,GX 339-4,1596904261,L,0.006848954581,decay,0.831,0.05293621161360152,,,,False,HS,BH,10.0,"(""uniform"", 8, 12)",1.2727064892072388e+29,8.107371845328309e+27,1.2827145965282713e+35,1.7556372659773463e+34,1.9876512709049212e+34
